walker	A	B	C	D	E	log_l	log_p
1	1.877394316e+00	1.418197892e+00	-2.552785200e-01	1.110488383e-01	-3.827721433e-01	1.798565288e+01	4.082199452e-02
2	1.880405977e+00	1.623233289e+00	-1.458669760e-01	9.632050101e-02	-9.068752932e-01	1.234078873e+01	4.082199452e-02
3	1.989941345e+00	1.281600617e+00	-3.009114972e-01	1.374829550e-01	-3.881765802e-01	1.554334615e+01	4.082199452e-02
4	2.264634711e+00	1.578624559e+00	-1.654700341e-01	9.756461281e-02	-5.967655187e-01	1.240093140e+01	4.082199452e-02
5	2.193479526e+00	1.365415298e+00	-1.499944397e-01	1.147173946e-01	-6.495070183e-01	1.770606026e+01	4.082199452e-02
6	2.549797189e+00	1.568778045e+00	-5.738033302e-01	8.703408031e-02	-1.029729360e+00	1.697836007e+01	4.082199452e-02
7	2.281763164e+00	1.571791454e+00	-3.276592970e-01	8.783440281e-02	-9.885711937e-01	1.648125047e+01	4.082199452e-02
8	2.069948511e+00	1.503735244e+00	-3.023802711e-01	9.799718917e-02	-6.632753865e-01	1.567910340e+01	4.082199452e-02
9	1.906321685e+00	1.380404597e+00	-1.399543557e-01	1.041684278e-01	-4.741490259e-01	1.677005096e+01	4.082199452e-02
10	2.010014130e+00	1.568387083e+00	-2.532013241e-01	8.767085503e-02	-7.728267592e-01	1.468909117e+01	4.082199452e-02
11	2.057051293e+00	1.575747236e+00	-2.522827239e-01	9.016454584e-02	-8.401473001e-01	1.500400109e+01	4.082199452e-02
12	2.009810224e+00	1.540276182e+00	-1.107654359e-01	8.897704646e-02	-7.546673083e-01	1.330816753e+01	4.082199452e-02
13	2.083199081e+00	1.515878719e+00	-1.450003411e-01	8.906516369e-02	-8.467580196e-01	1.408149041e+01	4.082199452e-02
14	2.152928457e+00	1.572432808e+00	-3.020889938e-01	8.894173569e-02	-8.678789479e-01	1.556921143e+01	4.082199452e-02
15	1.942607333e+00	1.684363230e+00	-2.486216900e-01	7.313139605e-02	-9.730931913e-01	1.375346199e+01	4.082199452e-02
16	1.755364868e+00	1.585337589e+00	-1.633631823e-01	1.013928140e-01	-6.665575904e-01	1.374408828e+01	4.082199452e-02
17	1.717751954e+00	1.423287725e+00	-1.466868500e-01	1.085310141e-01	-7.506439577e-01	1.499670601e+01	4.082199452e-02
18	2.148203272e+00	1.665299059e+00	-3.540200170e-01	8.741803947e-02	-9.870767100e-01	1.531258611e+01	4.082199452e-02
19	1.889180799e+00	1.490601187e+00	-6.244269679e-02	1.049043865e-01	-6.920698638e-01	1.383566222e+01	4.082199452e-02
20	2.061156946e+00	1.576078111e+00	-2.681037478e-01	9.493094519e-02	-8.339211381e-01	1.522269800e+01	4.082199452e-02
21	1.929264438e+00	1.487303962e+00	-3.211693549e-02	1.036136324e-01	-7.609411113e-01	1.280191804e+01	4.082199452e-02
22	2.024295380e+00	1.526958915e+00	-1.633768310e-01	9.794778668e-02	-8.107121633e-01	1.471957140e+01	4.082199452e-02
23	2.043896038e+00	1.498725161e+00	-6.942204357e-02	1.011925426e-01	-8.674945537e-01	1.284430075e+01	4.082199452e-02
24	1.620571399e+00	1.524927416e+00	-3.227579339e-01	1.133924375e-01	-5.339577615e-01	1.583644458e+01	4.082199452e-02
25	1.787658509e+00	1.326392119e+00	-1.817102879e-01	1.152640419e-01	-5.232909691e-01	1.966143382e+01	4.082199452e-02
26	2.217129495e+00	1.685738050e+00	-4.547528044e-01	8.460526202e-02	-9.988201907e-01	1.529686778e+01	4.082199452e-02
27	2.302236618e+00	1.745547523e+00	-5.842617557e-01	7.906920888e-02	-1.076934444e+00	1.213020889e+01	4.082199452e-02
28	2.032022710e+00	1.741915600e+00	-4.450949258e-01	8.718242102e-02	-8.635263985e-01	1.406973501e+01	4.082199452e-02
29	2.086934719e+00	1.787336182e+00	-5.280401000e-01	8.845594307e-02	-1.004310867e+00	1.141358977e+01	4.082199452e-02
30	2.002049030e+00	1.762545391e+00	-4.141357318e-01	8.848469265e-02	-9.005878234e-01	1.364242461e+01	4.082199452e-02
31	2.082883381e+00	1.738553989e+00	-4.657222369e-01	8.607087931e-02	-9.070191070e-01	1.399631111e+01	4.082199452e-02
32	2.091826633e+00	1.794097054e+00	-4.885636420e-01	8.122542676e-02	-9.895261432e-01	1.178595938e+01	4.082199452e-02
33	1.879229732e+00	1.799358186e+00	-4.375437950e-01	9.051775375e-02	-7.723618880e-01	1.269897495e+01	4.082199452e-02
34	2.149264864e+00	1.708160635e+00	-4.548178717e-01	8.542935252e-02	-9.499926325e-01	1.470902429e+01	4.082199452e-02
35	2.143674352e+00	1.661523359e+00	-3.940375148e-01	8.627715954e-02	-9.355418205e-01	1.546152370e+01	4.082199452e-02
36	2.380155404e+00	1.575684663e+00	-4.349077865e-01	8.097887948e-02	-1.044344094e+00	1.790336620e+01	4.082199452e-02
37	2.274014537e+00	1.646140100e+00	-4.566090829e-01	8.321234722e-02	-1.014881138e+00	1.622791942e+01	4.082199452e-02
38	2.295921994e+00	1.659902453e+00	-4.611305736e-01	8.167628288e-02	-1.045162600e+00	1.615663446e+01	4.082199452e-02
39	2.397973444e+00	1.611221968e+00	-4.398313260e-01	8.200771352e-02	-1.114530902e+00	1.735026574e+01	4.082199452e-02
40	2.298101544e+00	1.644070715e+00	-4.342020689e-01	8.509129929e-02	-1.052025172e+00	1.638186193e+01	4.082199452e-02
41	2.305527116e+00	1.652486307e+00	-4.351736570e-01	8.366030262e-02	-1.068195996e+00	1.616801479e+01	4.082199452e-02
42	2.465234430e+00	1.695373206e+00	-6.151311216e-01	7.614400796e-02	-1.136908772e+00	1.336889805e+01	4.082199452e-02
43	2.288712609e+00	1.645051904e+00	-4.339698954e-01	8.373826690e-02	-1.043368264e+00	1.641506791e+01	4.082199452e-02
44	2.414265870e+00	1.644766673e+00	-4.617886965e-01	7.722602114e-02	-1.166880778e+00	1.555381106e+01	4.082199452e-02
45	2.337766950e+00	1.635344961e+00	-4.403085470e-01	8.290691445e-02	-1.080453013e+00	1.674701612e+01	4.082199452e-02
46	2.295455040e+00	1.646332807e+00	-4.452750366e-01	8.336318300e-02	-1.044724959e+00	1.643179990e+01	4.082199452e-02
47	2.487525256e+00	1.670717747e+00	-5.530204099e-01	7.880470500e-02	-1.239458924e+00	1.266222360e+01	4.082199452e-02
48	2.294968993e+00	1.647085869e+00	-4.390788010e-01	8.356118102e-02	-1.048902835e+00	1.639571925e+01	4.082199452e-02
49	2.294759145e+00	1.645907653e+00	-4.459729561e-01	8.334265455e-02	-1.043103309e+00	1.643915484e+01	4.082199452e-02
0	2.051420082e+00	1.558420912e+00	-3.205568022e-01	9.990498161e-02	-6.433014570e-01	1.579295147e+01	4.082199452e-02
1	1.877394316e+00	1.418197892e+00	-2.552785200e-01	1.110488383e-01	-3.827721433e-01	1.798565288e+01	4.082199452e-02
2	1.880405977e+00	1.623233289e+00	-1.458669760e-01	9.632050101e-02	-9.068752932e-01	1.234078873e+01	4.082199452e-02
3	2.125973221e+00	1.376342792e+00	-2.199975688e-01	1.105229979e-01	-6.610698574e-01	1.801919888e+01	4.082199452e-02
4	2.261081374e+00	1.569393724e+00	-1.318914870e-01	9.936907084e-02	-5.458404864e-01	1.105728210e+01	4.082199452e-02
5	2.182521021e+00	1.327112687e+00	-1.062371083e-01	1.183093515e-01	-6.064388830e-01	1.589144414e+01	4.082199452e-02
6	2.742509933e+00	1.510497100e+00	-6.703949670e-01	8.982340842e-02	-1.019623690e+00	1.482314388e+01	4.082199452e-02
7	2.281763164e+00	1.571791454e+00	-3.276592970e-01	8.783440281e-02	-9.885711937e-01	1.648125047e+01	4.082199452e-02
8	1.852476813e+00	1.432474441e+00	-2.112539227e-01	1.085977810e-01	-3.641051304e-01	1.626486983e+01	4.082199452e-02
9	1.906321685e+00	1.380404597e+00	-1.399543557e-01	1.041684278e-01	-4.741490259e-01	1.677005096e+01	4.082199452e-02
10	2.020869588e+00	1.599286390e+00	-2.919880909e-01	8.778165099e-02	-8.054950756e-01	1.476370363e+01	4.082199452e-02
11	1.894995311e+00	1.527915769e+00	-1.202355053e-01	9.481533157e-02	-7.017831905e-01	1.394466494e+01	4.082199452e-02
12	2.004578711e+00	1.472166421e+00	-1.608312504e-01	1.017487432e-01	-6.581696123e-01	1.601920513e+01	4.082199452e-02
13	2.269612113e+00	1.476383029e+00	-1.345588656e-01	8.205541736e-02	-9.492235553e-01	1.288155903e+01	4.082199452e-02
14	2.288076961e+00	1.623871730e+00	-4.652190309e-01	8.007627360e-02	-9.324959064e-01	1.566931765e+01	4.082199452e-02
15	1.942607333e+00	1.684363230e+00	-2.486216900e-01	7.313139605e-02	-9.730931913e-01	1.375346199e+01	4.082199452e-02
16	1.658394223e+00	1.645937529e+00	-2.089874091e-01	1.004946270e-01	-6.408942750e-01	1.295148948e+01	4.082199452e-02
17	1.741334675e+00	1.417924718e+00	-1.458448775e-01	1.079854246e-01	-7.160652230e-01	1.556355841e+01	4.082199452e-02
18	2.094811944e+00	1.676858676e+00	-3.356768348e-01	8.857456063e-02	-9.598318689e-01	1.496016713e+01	4.082199452e-02
19	1.889180799e+00	1.490601187e+00	-6.244269679e-02	1.049043865e-01	-6.920698638e-01	1.383566222e+01	4.082199452e-02
20	2.061156946e+00	1.576078111e+00	-2.681037478e-01	9.493094519e-02	-8.339211381e-01	1.522269800e+01	4.082199452e-02
21	1.929264438e+00	1.487303962e+00	-3.211693549e-02	1.036136324e-01	-7.609411113e-01	1.280191804e+01	4.082199452e-02
22	1.961309349e+00	1.456636546e+00	-6.646728456e-02	1.033003673e-01	-7.210608698e-01	1.440543686e+01	4.082199452e-02
23	2.044413466e+00	1.498988858e+00	-6.944055595e-02	1.011793365e-01	-8.684120011e-01	1.283213506e+01	4.082199452e-02
24	1.620571399e+00	1.524927416e+00	-3.227579339e-01	1.133924375e-01	-5.339577615e-01	1.583644458e+01	4.082199452e-02
25	1.787658509e+00	1.326392119e+00	-1.817102879e-01	1.152640419e-01	-5.232909691e-01	1.966143382e+01	4.082199452e-02
26	2.217129495e+00	1.685738050e+00	-4.547528044e-01	8.460526202e-02	-9.988201907e-01	1.529686778e+01	4.082199452e-02
27	2.302236618e+00	1.745547523e+00	-5.842617557e-01	7.906920888e-02	-1.076934444e+00	1.213020889e+01	4.082199452e-02
28	1.999520283e+00	1.766395703e+00	-4.895371300e-01	8.545318847e-02	-9.086046460e-01	1.288303859e+01	4.082199452e-02
29	2.086934719e+00	1.787336182e+00	-5.280401000e-01	8.845594307e-02	-1.004310867e+00	1.141358977e+01	4.082199452e-02
30	2.009398991e+00	1.757486681e+00	-4.217273542e-01	8.816535764e-02	-8.914998496e-01	1.381383224e+01	4.082199452e-02
31	2.082883381e+00	1.738553989e+00	-4.657222369e-01	8.607087931e-02	-9.070191070e-01	1.399631111e+01	4.082199452e-02
32	2.091826633e+00	1.794097054e+00	-4.885636420e-01	8.122542676e-02	-9.895261432e-01	1.178595938e+01	4.082199452e-02
33	1.879229732e+00	1.799358186e+00	-4.375437950e-01	9.051775375e-02	-7.723618880e-01	1.269897495e+01	4.082199452e-02
34	2.149264864e+00	1.708160635e+00	-4.548178717e-01	8.542935252e-02	-9.499926325e-01	1.470902429e+01	4.082199452e-02
35	2.150238273e+00	1.675571468e+00	-4.021978949e-01	8.523370795e-02	-9.597821041e-01	1.541483658e+01	4.082199452e-02
36	2.380155404e+00	1.575684663e+00	-4.349077865e-01	8.097887948e-02	-1.044344094e+00	1.790336620e+01	4.082199452e-02
37	2.274014537e+00	1.646140100e+00	-4.566090829e-01	8.321234722e-02	-1.014881138e+00	1.622791942e+01	4.082199452e-02
38	2.295921994e+00	1.659902453e+00	-4.611305736e-01	8.167628288e-02	-1.045162600e+00	1.615663446e+01	4.082199452e-02
39	2.397973444e+00	1.611221968e+00	-4.398313260e-01	8.200771352e-02	-1.114530902e+00	1.735026574e+01	4.082199452e-02
40	2.261148148e+00	1.652199870e+00	-4.285131039e-01	8.712633301e-02	-1.025541005e+00	1.603896519e+01	4.082199452e-02
41	2.464650448e+00	1.554322960e+00	-3.675719564e-01	8.016933819e-02	-1.114700883e+00	1.643849140e+01	4.082199452e-02
42	2.491713292e+00	1.703056382e+00	-6.414054033e-01	7.502588713e-02	-1.151478989e+00	1.243543052e+01	4.082199452e-02
43	2.282286884e+00	1.588308889e+00	-3.332430446e-01	8.317212832e-02	-1.011696418e+00	1.646492636e+01	4.082199452e-02
44	2.414265870e+00	1.644766673e+00	-4.617886965e-01	7.722602114e-02	-1.166880778e+00	1.555381106e+01	4.082199452e-02
45	2.337766950e+00	1.635344961e+00	-4.403085470e-01	8.290691445e-02	-1.080453013e+00	1.674701612e+01	4.082199452e-02
46	2.204722469e+00	1.677407196e+00	-4.500929214e-01	8.456282352e-02	-9.829441220e-01	1.540424826e+01	4.082199452e-02
47	2.414240336e+00	1.692052182e+00	-5.484504567e-01	8.057032388e-02	-1.196440417e+00	1.303156233e+01	4.082199452e-02
48	2.297126194e+00	1.676311596e+00	-4.821725047e-01	8.222785841e-02	-1.057223274e+00	1.559018248e+01	4.082199452e-02
49	2.328186460e+00	1.628756690e+00	-4.421923548e-01	8.279897598e-02	-1.062171613e+00	1.696188243e+01	4.082199452e-02
0	2.067700536e+00	1.560901410e+00	-3.261601047e-01	9.906420016e-02	-6.654389686e-01	1.567173630e+01	4.082199452e-02
1	1.877394316e+00	1.418197892e+00	-2.552785200e-01	1.110488383e-01	-3.827721433e-01	1.798565288e+01	4.082199452e-02
2	2.108613103e+00	1.596316769e+00	-2.324654102e-01	9.001182265e-02	-9.880524081e-01	1.439257802e+01	4.082199452e-02
3	2.125973221e+00	1.376342792e+00	-2.199975688e-01	1.105229979e-01	-6.610698574e-01	1.801919888e+01	4.082199452e-02
4	2.261081374e+00	1.569393724e+00	-1.318914870e-01	9.936907084e-02	-5.458404864e-01	1.105728210e+01	4.082199452e-02
5	2.182521021e+00	1.327112687e+00	-1.062371083e-01	1.183093515e-01	-6.064388830e-01	1.589144414e+01	4.082199452e-02
6	2.742509933e+00	1.510497100e+00	-6.703949670e-01	8.982340842e-02	-1.019623690e+00	1.482314388e+01	4.082199452e-02
7	2.184273807e+00	1.581103158e+00	-3.063835723e-01	9.192031961e-02	-9.213368727e-01	1.586534439e+01	4.082199452e-02
8	1.852476813e+00	1.432474441e+00	-2.112539227e-01	1.085977810e-01	-3.641051304e-01	1.626486983e+01	4.082199452e-02
9	1.900239692e+00	1.378797784e+00	-1.400446838e-01	1.045386307e-01	-4.661956108e-01	1.674390826e+01	4.082199452e-02
10	2.046633188e+00	1.470746761e+00	-1.775178024e-01	8.773710651e-02	-7.702340602e-01	1.469251196e+01	4.082199452e-02
11	1.985671379e+00	1.623427251e+00	-2.793921949e-01	9.072524152e-02	-7.990304292e-01	1.479025618e+01	4.082199452e-02
12	2.004578711e+00	1.472166421e+00	-1.608312504e-01	1.017487432e-01	-6.581696123e-01	1.601920513e+01	4.082199452e-02
13	2.269612113e+00	1.476383029e+00	-1.345588656e-01	8.205541736e-02	-9.492235553e-01	1.288155903e+01	4.082199452e-02
14	2.288076961e+00	1.623871730e+00	-4.652190309e-01	8.007627360e-02	-9.324959064e-01	1.566931765e+01	4.082199452e-02
15	1.942607333e+00	1.684363230e+00	-2.486216900e-01	7.313139605e-02	-9.730931913e-01	1.375346199e+01	4.082199452e-02
16	1.658394223e+00	1.645937529e+00	-2.089874091e-01	1.004946270e-01	-6.408942750e-01	1.295148948e+01	4.082199452e-02
17	1.731915706e+00	1.413657090e+00	-1.405379326e-01	1.082308713e-01	-7.182754517e-01	1.555423410e+01	4.082199452e-02
18	2.075090977e+00	1.693571452e+00	-3.552056185e-01	8.844021699e-02	-9.400753478e-01	1.488473378e+01	4.082199452e-02
19	1.889180799e+00	1.490601187e+00	-6.244269679e-02	1.049043865e-01	-6.920698638e-01	1.383566222e+01	4.082199452e-02
20	2.061156946e+00	1.576078111e+00	-2.681037478e-01	9.493094519e-02	-8.339211381e-01	1.522269800e+01	4.082199452e-02
21	1.929264438e+00	1.487303962e+00	-3.211693549e-02	1.036136324e-01	-7.609411113e-01	1.280191804e+01	4.082199452e-02
22	1.948210221e+00	1.450636276e+00	-9.594070028e-02	1.045099029e-01	-6.682540321e-01	1.541948763e+01	4.082199452e-02
23	2.044413466e+00	1.498988858e+00	-6.944055595e-02	1.011793365e-01	-8.684120011e-01	1.283213506e+01	4.082199452e-02
24	1.620571399e+00	1.524927416e+00	-3.227579339e-01	1.133924375e-01	-5.339577615e-01	1.583644458e+01	4.082199452e-02
25	1.756383440e+00	1.278222377e+00	-1.455180062e-01	1.180655514e-01	-4.730232559e-01	1.814149081e+01	4.082199452e-02
26	2.249068141e+00	1.688056566e+00	-4.858450322e-01	8.356882842e-02	-1.009000530e+00	1.515929286e+01	4.082199452e-02
27	2.319223735e+00	1.763915655e+00	-6.157055077e-01	7.763159832e-02	-1.098639060e+00	1.073102650e+01	4.082199452e-02
28	1.999520283e+00	1.766395703e+00	-4.895371300e-01	8.545318847e-02	-9.086046460e-01	1.288303859e+01	4.082199452e-02
29	2.086934719e+00	1.787336182e+00	-5.280401000e-01	8.845594307e-02	-1.004310867e+00	1.141358977e+01	4.082199452e-02
30	1.975247217e+00	1.744339021e+00	-3.749003117e-01	8.803736493e-02	-8.418105460e-01	1.432017812e+01	4.082199452e-02
31	2.091365341e+00	1.734757475e+00	-4.649086330e-01	8.595774516e-02	-9.123838886e-01	1.407795147e+01	4.082199452e-02
32	2.088001543e+00	1.793152583e+00	-4.868799939e-01	8.146682138e-02	-9.845013753e-01	1.188774634e+01	4.082199452e-02
33	1.987010417e+00	1.768216403e+00	-4.424278241e-01	8.784019247e-02	-8.518359892e-01	1.358453571e+01	4.082199452e-02
34	2.149264864e+00	1.708160635e+00	-4.548178717e-01	8.542935252e-02	-9.499926325e-01	1.470902429e+01	4.082199452e-02
35	2.150238273e+00	1.675571468e+00	-4.021978949e-01	8.523370795e-02	-9.597821041e-01	1.541483658e+01	4.082199452e-02
36	2.470893539e+00	1.601953407e+00	-5.061141399e-01	7.603574949e-02	-1.123348820e+00	1.852142601e+01	4.082199452e-02
37	2.291438147e+00	1.650695418e+00	-4.713993328e-01	8.255714050e-02	-1.025813803e+00	1.621516378e+01	4.082199452e-02
38	2.344180117e+00	1.654712049e+00	-4.806521810e-01	8.049787631e-02	-1.073445117e+00	1.638812718e+01	4.082199452e-02
39	2.397973444e+00	1.611221968e+00	-4.398313260e-01	8.200771352e-02	-1.114530902e+00	1.735026574e+01	4.082199452e-02
40	2.195748407e+00	1.666586765e+00	-4.184448322e-01	9.072791477e-02	-9.786695970e-01	1.549141994e+01	4.082199452e-02
41	2.501899466e+00	1.558985749e+00	-3.909109488e-01	7.853822173e-02	-1.139313413e+00	1.598921955e+01	4.082199452e-02
42	2.491713292e+00	1.703056382e+00	-6.414054033e-01	7.502588713e-02	-1.151478989e+00	1.243543052e+01	4.082199452e-02
43	2.343975793e+00	1.585464491e+00	-3.690392498e-01	8.074266961e-02	-1.020094768e+00	1.708387392e+01	4.082199452e-02
44	2.414265870e+00	1.644766673e+00	-4.617886965e-01	7.722602114e-02	-1.166880778e+00	1.555381106e+01	4.082199452e-02
45	2.337766950e+00	1.635344961e+00	-4.403085470e-01	8.290691445e-02	-1.080453013e+00	1.674701612e+01	4.082199452e-02
46	2.194622248e+00	1.668885329e+00	-4.272222488e-01	8.513546378e-02	-9.834809565e-01	1.559089496e+01	4.082199452e-02
47	2.391149165e+00	1.673559452e+00	-4.856475092e-01	8.340453657e-02	-1.098352040e+00	1.504385088e+01	4.082199452e-02
48	2.200210829e+00	1.738863475e+00	-5.228628637e-01	8.243942017e-02	-1.002149985e+00	1.342960772e+01	4.082199452e-02
49	2.328186460e+00	1.628756690e+00	-4.421923548e-01	8.279897598e-02	-1.062171613e+00	1.696188243e+01	4.082199452e-02
0	2.134021448e+00	1.600476015e+00	-3.615682960e-01	9.612643956e-02	-7.582946008e-01	1.549067142e+01	4.082199452e-02
1	1.877394316e+00	1.418197892e+00	-2.552785200e-01	1.110488383e-01	-3.827721433e-01	1.798565288e+01	4.082199452e-02
2	1.844970746e+00	1.577208386e+00	-5.350641648e-02	1.007688414e-01	-8.835670198e-01	1.093716022e+01	4.082199452e-02
3	2.125973221e+00	1.376342792e+00	-2.199975688e-01	1.105229979e-01	-6.610698574e-01	1.801919888e+01	4.082199452e-02
4	2.261081374e+00	1.569393724e+00	-1.318914870e-01	9.936907084e-02	-5.458404864e-01	1.105728210e+01	4.082199452e-02
5	2.182521021e+00	1.327112687e+00	-1.062371083e-01	1.183093515e-01	-6.064388830e-01	1.589144414e+01	4.082199452e-02
6	2.995959461e+00	1.358758599e+00	-7.031411745e-01	9.712345394e-02	-9.723119458e-01	9.742614265e+00	4.082199452e-02
7	2.184273807e+00	1.581103158e+00	-3.063835723e-01	9.192031961e-02	-9.213368727e-01	1.586534439e+01	4.082199452e-02
8	1.852476813e+00	1.432474441e+00	-2.112539227e-01	1.085977810e-01	-3.641051304e-01	1.626486983e+01	4.082199452e-02
9	1.857594260e+00	1.336774543e+00	-9.844299508e-02	1.073494509e-01	-3.912595903e-01	1.407236851e+01	4.082199452e-02
10	2.046633188e+00	1.470746761e+00	-1.775178024e-01	8.773710651e-02	-7.702340602e-01	1.469251196e+01	4.082199452e-02
11	2.006159137e+00	1.615355183e+00	-2.736259900e-01	9.011614090e-02	-8.104098951e-01	1.485433530e+01	4.082199452e-02
12	1.996897966e+00	1.548998949e+00	-2.209558948e-01	9.786353121e-02	-7.101311481e-01	1.531576137e+01	4.082199452e-02
13	2.288513637e+00	1.504109008e+00	-1.941583438e-01	8.172174731e-02	-9.672373747e-01	1.418155008e+01	4.082199452e-02
14	2.305228311e+00	1.650061474e+00	-4.911646326e-01	7.685486476e-02	-9.612140786e-01	1.567158563e+01	4.082199452e-02
15	1.992349392e+00	1.690091218e+00	-2.982527031e-01	7.609148985e-02	-9.675329325e-01	1.453359771e+01	4.082199452e-02
16	1.658394223e+00	1.645937529e+00	-2.089874091e-01	1.004946270e-01	-6.408942750e-01	1.295148948e+01	4.082199452e-02
17	1.731915706e+00	1.413657090e+00	-1.405379326e-01	1.082308713e-01	-7.182754517e-01	1.555423410e+01	4.082199452e-02
18	2.117233380e+00	1.727945327e+00	-3.815671105e-01	8.600989696e-02	-9.673126852e-01	1.420016303e+01	4.082199452e-02
19	1.889180799e+00	1.490601187e+00	-6.244269679e-02	1.049043865e-01	-6.920698638e-01	1.383566222e+01	4.082199452e-02
20	2.054979109e+00	1.573443445e+00	-2.727431418e-01	9.557131590e-02	-8.138563501e-01	1.524304882e+01	4.082199452e-02
21	2.047185311e+00	1.515215364e+00	-1.279189267e-01	9.711040098e-02	-8.346300160e-01	1.413644929e+01	4.082199452e-02
22	1.948210221e+00	1.450636276e+00	-9.594070028e-02	1.045099029e-01	-6.682540321e-01	1.541948763e+01	4.082199452e-02
23	2.186069742e+00	1.572576654e+00	-2.637607285e-01	9.140620589e-02	-9.653014566e-01	1.542697248e+01	4.082199452e-02
24	1.620571399e+00	1.524927416e+00	-3.227579339e-01	1.133924375e-01	-5.339577615e-01	1.583644458e+01	4.082199452e-02
25	1.756383440e+00	1.278222377e+00	-1.455180062e-01	1.180655514e-01	-4.730232559e-01	1.814149081e+01	4.082199452e-02
26	2.328370462e+00	1.698074764e+00	-5.529645406e-01	8.223290828e-02	-1.048494010e+00	1.440472519e+01	4.082199452e-02
27	2.319223735e+00	1.763915655e+00	-6.157055077e-01	7.763159832e-02	-1.098639060e+00	1.073102650e+01	4.082199452e-02
28	1.999520283e+00	1.766395703e+00	-4.895371300e-01	8.545318847e-02	-9.086046460e-01	1.288303859e+01	4.082199452e-02
29	2.168973064e+00	1.739400704e+00	-4.969168307e-01	8.579140430e-02	-1.029871567e+00	1.331512410e+01	4.082199452e-02
30	1.976997661e+00	1.748066962e+00	-3.767348819e-01	8.779720336e-02	-8.447600593e-01	1.426014743e+01	4.082199452e-02
31	1.971284643e+00	1.759270811e+00	-4.566015179e-01	8.698045235e-02	-8.378929259e-01	1.352651475e+01	4.082199452e-02
32	2.088001543e+00	1.793152583e+00	-4.868799939e-01	8.146682138e-02	-9.845013753e-01	1.188774634e+01	4.082199452e-02
33	1.987010417e+00	1.768216403e+00	-4.424278241e-01	8.784019247e-02	-8.518359892e-01	1.358453571e+01	4.082199452e-02
34	2.149264864e+00	1.708160635e+00	-4.548178717e-01	8.542935252e-02	-9.499926325e-01	1.470902429e+01	4.082199452e-02
35	2.150238273e+00	1.675571468e+00	-4.021978949e-01	8.523370795e-02	-9.597821041e-01	1.541483658e+01	4.082199452e-02
