walker	A	B	C	D	E	log_l	log_p
45	2.230656240e+00	1.675307960e+00	-6.383351722e-01	1.170633669e-01	-7.140344150e-01	9.283931617e+00	4.082199452e-02
46	1.509452381e+00	1.665986028e+00	-6.118289721e-01	1.831446467e-01	-5.696835853e-01	6.171948558e+00	4.082199452e-02
47	1.154116132e+00	1.739292499e+00	-8.093701075e-01	1.570212975e-01	-4.969133272e-01	5.976293575e+00	4.082199452e-02
48	2.161947318e+00	1.665830886e+00	-5.197796355e-01	1.084663672e-01	-6.376889119e-01	9.990345118e+00	4.082199452e-02
49	1.135051382e+00	1.587796869e+00	-5.930670865e-01	1.346750110e-01	-8.578488829e-01	5.381680004e+00	4.082199452e-02
0	1.708989131e+00	1.677747191e+00	-8.458572222e-01	1.476958423e-01	-4.068684132e-01	8.573380131e+00	4.082199452e-02
1	2.176180954e+00	1.557626178e+00	-3.980617756e-01	4.062106393e-02	-1.220416913e+00	8.098341529e+00	4.082199452e-02
2	2.189747786e+00	1.560205095e+00	-2.898614639e-01	1.083324037e-01	-1.034052818e+00	9.302420653e+00	4.082199452e-02
3	2.001933362e+00	1.570854526e+00	-5.244039094e-01	1.392660113e-01	-4.561185376e-01	1.015856111e+01	4.082199452e-02
4	2.343631128e+00	1.700025344e+00	-5.620625012e-01	6.422128016e-02	-1.227796809e+00	8.499081586e+00	4.082199452e-02
5	2.314886059e+00	1.541380545e+00	-4.903518784e-01	8.189495293e-02	-8.858077715e-01	9.647913334e+00	4.082199452e-02
6	2.508925224e+00	1.331674267e+00	-4.279913646e-01	8.306392295e-02	-7.803132723e-01	9.307396264e+00	4.082199452e-02
7	1.590431593e+00	1.369764422e+00	-4.741750922e-01	1.778977967e-01	-1.165349079e+00	8.835713544e+00	4.082199452e-02
8	2.484297567e+00	1.581829086e+00	-7.609300796e-01	1.266891249e-01	-6.495249228e-01	8.878067506e+00	4.082199452e-02
9	2.085472955e+00	1.460884340e+00	-3.389395997e-01	1.499135740e-01	-9.276038950e-01	9.565929911e+00	4.082199452e-02
10	2.018133091e+00	1.541596020e+00	-7.906465148e-03	5.441031071e-02	-1.128414331e+00	4.727958915e+00	4.082199452e-02
11	1.875302249e+00	1.541048245e+00	-2.169429924e-01	1.486579745e-01	-1.068264972e+00	7.088424879e+00	4.082199452e-02
12	2.338578348e+00	1.657745299e+00	-5.069839911e-01	1.396418209e-01	-6.301940163e-01	9.409171348e+00	4.082199452e-02
13	2.361200266e+00	1.676243692e+00	-4.278105108e-01	7.338639242e-02	-1.037913532e+00	9.458935423e+00	4.082199452e-02
14	2.229801723e+00	1.579763755e+00	-3.873398651e-01	8.165873238e-02	-1.156536055e+00	1.018821946e+01	4.082199452e-02
15	2.226507246e+00	1.693521329e+00	-3.608634892e-01	8.991787278e-02	-4.537169117e-01	7.458919962e+00	4.082199452e-02
16	2.414206584e+00	1.580584969e+00	-8.507847477e-01	1.314609900e-01	-3.843717950e-01	8.554997290e+00	4.082199452e-02
17	2.374970161e+00	1.422077790e+00	-3.781930765e-01	1.205778314e-01	-3.707246880e-01	7.856892300e+00	4.082199452e-02
18	2.645000515e+00	1.585624289e+00	-5.231702065e-01	1.439336214e-01	-6.156066676e-01	7.225201683e+00	4.082199452e-02
19	2.239437978e+00	1.539938407e+00	-4.926509945e-01	1.609932234e-01	-6.358451931e-01	9.088073027e+00	4.082199452e-02
20	1.794655277e+00	1.557077631e+00	-7.048990988e-01	1.575733702e-01	-4.568759689e-01	9.625361353e+00	4.082199452e-02
21	2.138583908e+00	1.524334524e+00	-4.859146577e-01	1.454456455e-01	-6.196503290e-01	1.029055095e+01	4.082199452e-02
22	1.753690763e+00	1.390873981e+00	-1.234363929e-01	1.539985475e-01	-1.087388445e+00	7.657722220e+00	4.082199452e-02
23	1.886682857e+00	1.713395276e+00	-7.272531315e-01	1.575975180e-01	-5.290832250e-01	7.996565267e+00	4.082199452e-02
24	2.225520459e+00	1.526055641e+00	-6.680615419e-01	1.197950324e-01	-3.530793483e-01	1.005356701e+01	4.082199452e-02
25	2.147488717e+00	1.387272120e+00	-5.079068026e-01	9.672800753e-02	-4.959506114e-01	1.027949256e+01	4.082199452e-02
26	1.522872340e+00	1.584484938e+00	-7.958609448e-01	1.139742928e-01	-3.186369058e-01	1.066630035e+01	4.082199452e-02
27	2.488609744e+00	1.531466611e+00	-3.352931449e-01	1.059852171e-01	-6.678474874e-01	8.946908170e+00	4.082199452e-02
28	2.557433605e+00	1.675976477e+00	-6.053681201e-01	6.104594254e-02	-4.689494741e-01	7.337531293e+00	4.082199452e-02
29	2.606436872e+00	1.567049353e+00	-9.230939037e-01	9.036167431e-02	-3.856894896e-01	8.746609545e+00	4.082199452e-02
30	2.086624350e+00	1.572284125e+00	-6.792803435e-01	1.734640169e-01	-6.292664326e-01	8.447805379e+00	4.082199452e-02
31	2.839621551e+00	1.410887436e+00	-3.684677732e-01	1.408362210e-01	-9.089483057e-01	4.246904910e+00	4.082199452e-02
32	2.330051951e+00	1.613710628e+00	-4.575723119e-01	5.827536036e-02	-1.088623914e+00	1.028104081e+01	4.082199452e-02
33	2.567696377e+00	1.468108873e+00	-5.110188218e-01	8.728437973e-02	-8.281987414e-01	9.873015481e+00	4.082199452e-02
34	1.701530263e+00	1.572571391e+00	-2.722759518e-01	1.142985962e-01	-1.316267040e+00	6.005034608e+00	4.082199452e-02
35	2.605007352e+00	1.689872075e+00	-7.457208134e-01	8.378483108e-02	-4.537459547e-01	7.981915670e+00	4.082199452e-02
36	1.170353449e+00	1.467417030e+00	-8.691031218e-01	1.319911032e-01	-2.785668239e-01	1.084964543e+01	4.082199452e-02
37	1.846808505e+00	1.373427345e+00	-3.792887424e-01	1.445372473e-01	-6.087148126e-01	1.097279808e+01	4.082199452e-02
38	1.419246649e+00	1.767710632e+00	-1.210943639e+00	1.113484696e-01	-5.571324041e-01	5.675013741e+00	4.082199452e-02
39	1.976369900e+00	1.618303911e+00	-8.390047603e-01	1.244187681e-01	-4.155884474e-01	9.830882885e+00	4.082199452e-02
40	2.422212425e+00	1.659857312e+00	-8.633822097e-01	1.191817240e-01	-3.950871361e-01	8.336750536e+00	4.082199452e-02
41	1.901011072e+00	1.405514715e+00	-1.617733192e-01	1.528310463e-01	-1.202611557e+00	6.403183584e+00	4.082199452e-02
42	2.010088165e+00	1.363447906e+00	-2.678142323e-01	6.148935387e-02	-1.104793981e+00	7.381776919e+00	4.082199452e-02
43	1.484302515e+00	1.665450944e+00	-1.150732394e+00	1.073717008e-01	-4.143083275e-01	8.597590595e+00	4.082199452e-02
44	1.539491909e+00	1.230843995e+00	-1.726873639e-01	1.492525257e-01	-8.095891032e-01	1.179786121e+01	4.082199452e-02
45	2.207854619e+00	1.596338625e+00	-6.025762833e-01	1.114881239e-01	-6.542434774e-01	9.622877537e+00	4.082199452e-02
46	1.715224115e+00	1.671758750e+00	-5.719127535e-01	1.563781551e-01	-6.776130505e-01	8.423681790e+00	4.082199452e-02
47	1.154116132e+00	1.739292499e+00	-8.093701075e-01	1.570212975e-01	-4.969133272e-01	5.976293575e+00	4.082199452e-02
48	2.229077514e+00	1.736492355e+00	-3.898806004e-01	5.668752512e-02	-6.477354241e-01	7.496971518e+00	4.082199452e-02
49	1.135051382e+00	1.587796869e+00	-5.930670865e-01	1.346750110e-01	-8.578488829e-01	5.381680004e+00	4.082199452e-02
0	1.701548168e+00	1.790500591e+00	-9.671648780e-01	1.425755009e-01	-4.029932716e-01	5.743140338e+00	4.082199452e-02
1	2.176180954e+00	1.557626178e+00	-3.980617756e-01	4.062106393e-02	-1.220416913e+00	8.098341529e+00	4.082199452e-02
2	2.107923973e+00	1.579440690e+00	-3.384965760e-01	1.166171043e-01	-9.725906346e-01	9.537863538e+00	4.082199452e-02
3	2.001933362e+00	1.570854526e+00	-5.244039094e-01	1.392660113e-01	-4.561185376e-01	1.015856111e+01	4.082199452e-02
4	2.343631128e+00	1.700025344e+00	-5.620625012e-01	6.422128016e-02	-1.227796809e+00	8.499081586e+00	4.082199452e-02
5	2.253497186e+00	1.543795668e+00	-4.956963313e-01	8.464119217e-02	-8.843530214e-01	9.250344802e+00	4.082199452e-02
6	2.508925224e+00	1.331674267e+00	-4.279913646e-01	8.306392295e-02	-7.803132723e-01	9.307396264e+00	4.082199452e-02
7	1.312859192e+00	1.316424261e+00	-4.601917356e-01	1.872097708e-01	-1.292243172e+00	6.649195433e+00	4.082199452e-02
8	2.480057284e+00	1.585392022e+00	-7.549353673e-01	1.248060791e-01	-6.669564902e-01	8.893628660e+00	4.082199452e-02
9	2.085472955e+00	1.460884340e+00	-3.389395997e-01	1.499135740e-01	-9.276038950e-01	9.565929911e+00	4.082199452e-02
10	2.018133091e+00	1.541596020e+00	-7.906465148e-03	5.441031071e-02	-1.128414331e+00	4.727958915e+00	4.082199452e-02
11	1.875302249e+00	1.541048245e+00	-2.169429924e-01	1.486579745e-01	-1.068264972e+00	7.088424879e+00	4.082199452e-02
12	2.338578348e+00	1.657745299e+00	-5.069839911e-01	1.396418209e-01	-6.301940163e-01	9.409171348e+00	4.082199452e-02
13	2.361200266e+00	1.676243692e+00	-4.278105108e-01	7.338639242e-02	-1.037913532e+00	9.458935423e+00	4.082199452e-02
14	2.229801723e+00	1.579763755e+00	-3.873398651e-01	8.165873238e-02	-1.156536055e+00	1.018821946e+01	4.082199452e-02
15	2.292978736e+00	1.605541737e+00	-4.309911457e-01	9.995818530e-02	-3.989484652e-01	8.480328067e+00	4.082199452e-02
16	2.389226886e+00	1.574866662e+00	-7.955919507e-01	1.241836037e-01	-4.620858545e-01	9.299074857e+00	4.082199452e-02
17	2.374970161e+00	1.422077790e+00	-3.781930765e-01	1.205778314e-01	-3.707246880e-01	7.856892300e+00	4.082199452e-02
18	2.811086203e+00	1.604333539e+00	-5.356684131e-01	1.369473851e-01	-6.073186006e-01	5.686671701e+00	4.082199452e-02
19	2.239437978e+00	1.539938407e+00	-4.926509945e-01	1.609932234e-01	-6.358451931e-01	9.088073027e+00	4.082199452e-02
20	1.717218664e+00	1.553044534e+00	-7.116937556e-01	1.533588216e-01	-4.111542303e-01	9.838622560e+00	4.082199452e-02
21	2.271005968e+00	1.521734999e+00	-4.460355573e-01	1.297190564e-01	-6.500717488e-01	1.050194120e+01	4.082199452e-02
22	1.792727538e+00	1.383560010e+00	-2.306946916e-01	1.500321858e-01	-8.867191153e-01	1.020897197e+01	4.082199452e-02
23	1.886682857e+00	1.713395276e+00	-7.272531315e-01	1.575975180e-01	-5.290832250e-01	7.996565267e+00	4.082199452e-02
24	2.402556681e+00	1.460507783e+00	-5.465962653e-01	1.165095944e-01	-3.086629328e-01	8.382703022e+00	4.082199452e-02
25	2.183488401e+00	1.363579620e+00	-5.025762851e-01	9.176024828e-02	-4.808214743e-01	1.022774586e+01	4.082199452e-02
26	1.522872340e+00	1.584484938e+00	-7.958609448e-01	1.139742928e-01	-3.186369058e-01	1.066630035e+01	4.082199452e-02
27	2.506528527e+00	1.517111549e+00	-3.751075886e-01	1.017481389e-01	-7.041785238e-01	9.507805529e+00	4.082199452e-02
28	2.557433605e+00	1.675976477e+00	-6.053681201e-01	6.104594254e-02	-4.689494741e-01	7.337531293e+00	4.082199452e-02
29	2.606436872e+00	1.567049353e+00	-9.230939037e-01	9.036167431e-02	-3.856894896e-01	8.746609545e+00	4.082199452e-02
30	2.065272356e+00	1.514023188e+00	-5.644899057e-01	1.422254283e-01	-7.619286713e-01	9.516674070e+00	4.082199452e-02
31	2.820418499e+00	1.415241877e+00	-3.726361318e-01	1.389951168e-01	-9.081424963e-01	4.655228897e+00	4.082199452e-02
32	2.239973087e+00	1.588759176e+00	-3.631712210e-01	4.991813535e-02	-1.296617958e+00	8.057716184e+00	4.082199452e-02
33	2.833086241e+00	1.529349313e+00	-5.983455574e-01	7.128978104e-02	-8.330020752e-01	8.085137040e+00	4.082199452e-02
34	1.701530263e+00	1.572571391e+00	-2.722759518e-01	1.142985962e-01	-1.316267040e+00	6.005034608e+00	4.082199452e-02
35	2.605007352e+00	1.689872075e+00	-7.457208134e-01	8.378483108e-02	-4.537459547e-01	7.981915670e+00	4.082199452e-02
36	1.173097596e+00	1.468328333e+00	-8.685329756e-01	1.318508532e-01	-2.788787454e-01	1.086451564e+01	4.082199452e-02
37	1.846808505e+00	1.373427345e+00	-3.792887424e-01	1.445372473e-01	-6.087148126e-01	1.097279808e+01	4.082199452e-02
38	1.419246649e+00	1.767710632e+00	-1.210943639e+00	1.113484696e-01	-5.571324041e-01	5.675013741e+00	4.082199452e-02
39	1.630367368e+00	1.624094842e+00	-9.647422639e-01	1.192254669e-01	-3.361133992e-01	1.015446262e+01	4.082199452e-02
40	2.452640370e+00	1.662693257e+00	-8.650459265e-01	1.188243052e-01	-3.936879588e-01	8.172394361e+00	4.082199452e-02
41	1.901011072e+00	1.405514715e+00	-1.617733192e-01	1.528310463e-01	-1.202611557e+00	6.403183584e+00	4.082199452e-02
42	2.010088165e+00	1.363447906e+00	-2.678142323e-01	6.148935387e-02	-1.104793981e+00	7.381776919e+00	4.082199452e-02
43	1.484302515e+00	1.665450944e+00	-1.150732394e+00	1.073717008e-01	-4.143083275e-01	8.597590595e+00	4.082199452e-02
44	1.539491909e+00	1.230843995e+00	-1.726873639e-01	1.492525257e-01	-8.095891032e-01	1.179786121e+01	4.082199452e-02
45	2.208330601e+00	1.595920200e+00	-6.023002711e-01	1.114431863e-01	-6.544427890e-01	9.623029044e+00	4.082199452e-02
46	1.715224115e+00	1.671758750e+00	-5.719127535e-01	1.563781551e-01	-6.776130505e-01	8.423681790e+00	4.082199452e-02
47	1.154116132e+00	1.739292499e+00	-8.093701075e-01	1.570212975e-01	-4.969133272e-01	5.976293575e+00	4.082199452e-02
48	2.229077514e+00	1.736492355e+00	-3.898806004e-01	5.668752512e-02	-6.477354241e-01	7.496971518e+00	4.082199452e-02
49	1.135051382e+00	1.587796869e+00	-5.930670865e-01	1.346750110e-01	-8.578488829e-01	5.381680004e+00	4.082199452e-02
0	1.701548168e+00	1.790500591e+00	-9.671648780e-01	1.425755009e-01	-4.029932716e-01	5.743140338e+00	4.082199452e-02
1	2.176180954e+00	1.557626178e+00	-3.980617756e-01	4.062106393e-02	-1.220416913e+00	8.098341529e+00	4.082199452e-02
2	2.170698021e+00	1.600751785e+00	-3.843514920e-01	1.228834266e-01	-8.794052286e-01	9.834576935e+00	4.082199452e-02
3	2.051446712e+00	1.570298420e+00	-4.801221380e-01	1.317430701e-01	-5.236180237e-01	1.053408438e+01	4.082199452e-02
4	2.343631128e+00	1.700025344e+00	-5.620625012e-01	6.422128016e-02	-1.227796809e+00	8.499081586e+00	4.082199452e-02
5	2.166623656e+00	1.522796562e+00	-4.924172701e-01	9.411401220e-02	-9.220241097e-01	8.783438865e+00	4.082199452e-02
6	2.499232493e+00	1.262877320e+00	-3.925487251e-01	8.746345851e-02	-8.425286107e-01	8.782053155e+00	4.082199452e-02
7	1.312859192e+00	1.316424261e+00	-4.601917356e-01	1.872097708e-01	-1.292243172e+00	6.649195433e+00	4.082199452e-02
8	2.494717355e+00	1.608175006e+00	-8.074924115e-01	1.253959365e-01	-7.082820019e-01	8.393639656e+00	4.082199452e-02
9	2.085472955e+00	1.460884340e+00	-3.389395997e-01	1.499135740e-01	-9.276038950e-01	9.565929911e+00	4.082199452e-02
10	2.339953534e+00	1.567058076e+00	-2.220989330e-01	8.790802634e-02	-9.169273513e-01	8.465827502e+00	4.082199452e-02
11	1.985354253e+00	1.536874970e+00	-2.445184139e-01	1.404794155e-01	-1.004787825e+00	8.236527488e+00	4.082199452e-02
12	2.338578348e+00	1.657745299e+00	-5.069839911e-01	1.396418209e-01	-6.301940163e-01	9.409171348e+00	4.082199452e-02
13	2.361200266e+00	1.676243692e+00	-4.278105108e-01	7.338639242e-02	-1.037913532e+00	9.458935423e+00	4.082199452e-02
14	2.229801723e+00	1.579763755e+00	-3.873398651e-01	8.165873238e-02	-1.156536055e+00	1.018821946e+01	4.082199452e-02
15	2.306885331e+00	1.619953954e+00	-4.303427902e-01	9.454166674e-02	-5.291980933e-01	9.417606065e+00	4.082199452e-02
16	2.389226886e+00	1.574866662e+00	-7.955919507e-01	1.241836037e-01	-4.620858545e-01	9.299074857e+00	4.082199452e-02
17	2.374970161e+00	1.422077790e+00	-3.781930765e-01	1.205778314e-01	-3.707246880e-01	7.856892300e+00	4.082199452e-02
18	2.811086203e+00	1.604333539e+00	-5.356684131e-01	1.369473851e-01	-6.073186006e-01	5.686671701e+00	4.082199452e-02
19	2.239437978e+00	1.539938407e+00	-4.926509945e-01	1.609932234e-01	-6.358451931e-01	9.088073027e+00	4.082199452e-02
20	1.548354934e+00	1.524590545e+00	-7.673266766e-01	1.570866204e-01	-3.516269130e-01	9.652268591e+00	4.082199452e-02
21	2.271005968e+00	1.521734999e+00	-4.460355573e-01	1.297190564e-01	-6.500717488e-01	1.050194120e+01	4.082199452e-02
22	1.714767024e+00	1.348563332e+00	-2.027540382e-01	1.622278949e-01	-8.385921197e-01	9.960778812e+00	4.082199452e-02
23	1.886682857e+00	1.713395276e+00	-7.272531315e-01	1.575975180e-01	-5.290832250e-01	7.996565267e+00	4.082199452e-02
24	2.402556681e+00	1.460507783e+00	-5.465962653e-01	1.165095944e-01	-3.086629328e-01	8.382703022e+00	4.082199452e-02
25	2.174276168e+00	1.347371730e+00	-5.064519957e-01	9.271271282e-02	-4.519429182e-01	1.034718428e+01	4.082199452e-02
26	1.522872340e+00	1.584484938e+00	-7.958609448e-01	1.139742928e-01	-3.186369058e-01	1.066630035e+01	4.082199452e-02
27	2.506528527e+00	1.517111549e+00	-3.751075886e-01	1.017481389e-01	-7.041785238e-01	9.507805529e+00	4.082199452e-02
28	2.557433605e+00	1.675976477e+00	-6.053681201e-01	6.104594254e-02	-4.689494741e-01	7.337531293e+00	4.082199452e-02
29	2.518689093e+00	1.544683283e+00	-8.602767461e-01	9.661971625e-02	-4.114520565e-01	9.227410183e+00	4.082199452e-02
30	1.966469587e+00	1.498251600e+00	-5.901373465e-01	1.385679115e-01	-6.529061706e-01	9.517575341e+00	4.082199452e-02
31	2.786716737e+00	1.415759069e+00	-3.730565595e-01	1.376017005e-01	-8.674825012e-01	5.405981575e+00	4.082199452e-02
32	2.239973087e+00	1.588759176e+00	-3.631712210e-01	4.991813535e-02	-1.296617958e+00	8.057716184e+00	4.082199452e-02
33	2.806154181e+00	1.537733051e+00	-5.886125705e-01	7.140944143e-02	-8.446970351e-01	8.286442752e+00	4.082199452e-02
34	1.701530263e+00	1.572571391e+00	-2.722759518e-01	1.142985962e-01	-1.316267040e+00	6.005034608e+00	4.082199452e-02
35	2.587741569e+00	1.690437483e+00	-7.452769207e-01	8.555900670e-02	-4.555567755e-01	8.082154876e+00	4.082199452e-02
36	1.661315134e+00	1.449540712e+00	-6.693500128e-01	1.272715932e-01	-3.161878589e-01	1.145809796e+01	4.082199452e-02
37	1.927249261e+00	1.419934367e+00	-4.001763637e-01	1.437364828e-01	-6.122282517e-01	1.079927635e+01	4.082199452e-02
38	1.419246649e+00	1.767710632e+00	-1.210943639e+00	1.113484696e-01	-5.571324041e-01	5.675013741e+00	4.082199452e-02
39	1.625383654e+00	1.623815937e+00	-9.666741843e-01	1.195382279e-01	-3.353993002e-01	1.016104202e+01	4.082199452e-02
40	2.452640370e+00	1.662693257e+00	-8.650459265e-01	1.188243052e-01	-3.936879588e-01	8.172394361e+00	4.082199452e-02
41	1.901011072e+00	1.405514715e+00	-1.617733192e-01	1.528310463e-01	-1.202611557e+00	6.403183584e+00	4.082199452e-02
42	2.010088165e+00	1.363447906e+00	-2.678142323e-01	6.148935387e-02	-1.104793981e+00	7.381776919e+00	4.082199452e-02
43	1.484302515e+00	1.665450944e+00	-1.150732394e+00	1.073717008e-01	-4.143083275e-01	8.597590595e+00	4.082199452e-02
44	1.539491909e+00	1.230843995e+00	-1.726873639e-01	1.492525257e-01	-8.095891032e-01	1.179786121e+01	4.082199452e-02
45	2.199913685e+00	1.605882816e+00	-6.232856594e-01	1.089888495e-01	-6.550297928e-01	9.403714731e+00	4.082199452e-02
46	1.715224115e+00	1.671758750e+00	-5.719127535e-01	1.563781551e-01	-6.776130505e-01	8.423681790e+00	4.082199452e-02
47	1.154116132e+00	1.739292499e+00	-8.093701075e-01	1.570212975e-01	-4.969133272e-01	5.976293575e+00	4.082199452e-02
48	2.229077514e+00	1.736492355e+00	-3.898806004e-01	5.668752512e-02	-6.477354241e-01	7.496971518e+00	4.082199452e-02
49	8.985581928e-01	1.553571867e+00	-6.016901317e-01	1.258282565e-01	-9.313176006e-01	3.938953384e+00	4.082199452e-02
0	1.606054038e+00	1.782791432e+00	-1.049627915e+00	1.320123336e-01	-4.551339132e-01	6.323978276e+00	4.082199452e-02
1	2.176180954e+00	1.557626178e+00	-3.980617756e-01	4.062106393e-02	-1.220416913e+00	8.098341529e+00	4.082199452e-02
2	2.282243809e+00	1.611725120e+00	-3.716676602e-01	1.252200888e-01	-7.989646959e-01	9.691124214e+00	4.082199452e-02
3	2.051446712e+00	1.570298420e+00	-4.801221380e-01	1.317430701e-01	-5.236180237e-01	1.053408438e+01	4.082199452e-02
4	2.348854776e+00	1.700260311e+00	-5.619806208e-01	6.345522400e-02	-1.232370224e+00	8.445975415e+00	4.082199452e-02
5	2.278215827e+00	1.539954640e+00	-5.102647859e-01	1.016979128e-01	-8.561401668e-01	9.680065709e+00	4.082199452e-02
6	2.502371885e+00	1.372271111e+00	-3.850440235e-01	9.360997678e-02	-7.829983087e-01	9.829344140e+00	4.082199452e-02
7	1.312859192e+00	1.316424261e+00	-4.601917356e-01	1.872097708e-01	-1.292243172e+00	6.649195433e+00	4.082199452e-02
8	2.494717355e+00	1.608175006e+00	-8.074924115e-01	1.253959365e-01	-7.082820019e-01	8.393639656e+00	4.082199452e-02
9	1.919677839e+00	1.391711726e+00	-4.150617618e-01	1.903104366e-01	-9.345597059e-01	7.510900586e+00	4.082199452e-02
10	2.355037269e+00	1.571065452e+00	-2.791530942e-01	9.156170774e-02	-8.965921651e-01	9.256762317e+00	4.082199452e-02
11	1.948865196e+00	1.530401756e+00	-2.225572329e-01	1.492363123e-01	-9.838380120e-01	7.771622426e+00	4.082199452e-02
12	2.320058056e+00	1.651407810e+00	-4.932223618e-01	1.396857378e-01	-6.498347676e-01	9.551256785e+00	4.082199452e-02
13	2.325888234e+00	1.714909807e+00	-4.406163288e-01	6.649502191e-02	-1.119004856e+00	8.438115083e+00	4.082199452e-02
14	2.225968727e+00	1.579560337e+00	-3.893338323e-01	8.273508589e-02	-1.142934127e+00	1.021329535e+01	4.082199452e-02
15	2.299092346e+00	1.632419609e+00	-4.794183745e-01	9.610497710e-02	-4.378242581e-01	9.043131680e+00	4.082199452e-02
16	2.389226886e+00	1.574866662e+00	-7.955919507e-01	1.241836037e-01	-4.620858545e-01	9.299074857e+00	4.082199452e-02
17	2.228229604e+00	1.435146984e+00	-4.004064446e-01	1.210996710e-01	-4.264420069e-01	9.923204535e+00	4.082199452e-02
18	2.755636726e+00	1.613361447e+00	-5.866211910e-01	1.341438505e-01	-5.742711878e-01	6.673776498e+00	4.082199452e-02
19	2.239437978e+00	1.539938407e+00	-4.926509945e-01	1.609932234e-01	-6.358451931e-01	9.088073027e+00	4.082199452e-02
20	1.548354934e+00	1.524590545e+00	-7.673266766e-01	1.570866204e-01	-3.516269130e-01	9.652268591e+00	4.082199452e-02
21	2.271005968e+00	1.521734999e+00	-4.460355573e-01	1.297190564e-01	-6.500717488e-01	1.050194120e+01	4.082199452e-02
22	1.714767024e+00	1.348563332e+00	-2.027540382e-01	1.622278949e-01	-8.385921197e-01	9.960778812e+00	4.082199452e-02
