walker	A	B	C	D	E	log_l	log_p
26	1.297033969e+00	1.557098421e+00	-1.177535594e+00	1.347442579e-01	-3.862538913e-01	2.450681286e+01	4.082199452e-02
27	1.501112075e+00	1.431025723e+00	-7.322764804e-01	1.198277807e-01	-2.675968996e-01	2.435919741e+01	4.082199452e-02
28	1.127393954e+00	1.423227296e+00	-9.356920674e-01	1.140491859e-01	-2.263706440e-01	2.144798031e+01	4.082199452e-02
29	1.681373119e+00	1.476498128e+00	-1.128738627e+00	1.724424932e-01	-5.190310831e-01	1.641589687e+01	4.082199452e-02
30	1.798934701e+00	1.365436201e+00	-3.928743675e-01	1.337267894e-01	-3.454568305e-01	2.248913934e+01	4.082199452e-02
31	1.965007988e+00	1.431315014e+00	-2.813195336e-01	1.009745919e-01	-5.059811134e-01	2.110429889e+01	4.082199452e-02
32	1.403120280e+00	1.549690299e+00	-1.002155114e+00	1.309828826e-01	-3.467906218e-01	2.366903058e+01	4.082199452e-02
33	1.619729261e+00	1.280771515e+00	-2.887560225e-01	1.492188429e-01	-3.941321663e-01	1.984356731e+01	4.082199452e-02
34	1.632095092e+00	1.469853016e+00	-7.074278348e-01	8.495713012e-02	-2.744841267e-01	2.179865830e+01	4.082199452e-02
35	1.497447473e+00	1.353734850e+00	-2.851163395e-01	1.281316241e-01	-4.139267254e-01	2.625442237e+01	4.082199452e-02
36	1.739923283e+00	1.319943657e+00	-2.020033331e-01	1.373087962e-01	-5.190587351e-01	2.403399970e+01	4.082199452e-02
37	2.006708979e+00	1.436020855e+00	-8.432372346e-01	8.395758421e-02	-2.136303368e-01	2.321919715e+01	4.082199452e-02
38	1.456976062e+00	1.255030000e+00	-1.522174266e-01	1.343174845e-01	-6.273801202e-01	2.421645419e+01	4.082199452e-02
39	1.678972619e+00	1.449846110e+00	-1.060810768e+00	9.330758936e-02	-1.892645033e-01	2.337060204e+01	4.082199452e-02
40	1.250928716e+00	1.424337397e+00	-8.560820392e-01	1.096712535e-01	-2.119239221e-01	2.287616801e+01	4.082199452e-02
41	2.038228266e+00	1.483946882e+00	-4.496046539e-01	9.422447547e-02	-4.241728870e-01	2.026624163e+01	4.082199452e-02
42	1.389006912e+00	1.328173657e+00	-4.537714056e-01	1.291449603e-01	-3.805503183e-01	2.421045831e+01	4.082199452e-02
43	1.508689588e+00	1.394908685e+00	-8.868250524e-01	1.251884617e-01	-3.165849910e-01	2.246223096e+01	4.082199452e-02
44	1.782691579e+00	1.500976332e+00	-9.461387361e-01	7.338848744e-02	-1.140125211e-01	2.146713269e+01	4.082199452e-02
45	1.203858640e+00	1.433733401e+00	-1.009091838e+00	1.112214926e-01	-2.497383431e-01	2.280415471e+01	4.082199452e-02
46	1.390428450e+00	1.324982355e+00	-5.779429899e-01	1.126148719e-01	-2.805157119e-01	2.363788927e+01	4.082199452e-02
47	1.335886803e+00	1.322566896e+00	-2.971506634e-01	1.198773012e-01	-3.604112098e-01	2.536737385e+01	4.082199452e-02
48	1.638964700e+00	1.449060818e+00	-7.218472873e-01	1.226694389e-01	-2.816285142e-01	2.380577712e+01	4.082199452e-02
49	1.491737566e+00	1.389486396e+00	-8.100946028e-01	1.042139014e-01	-2.592132573e-01	2.367235571e+01	4.082199452e-02
0	1.409842153e+00	1.465856154e+00	-3.862487099e-01	1.514437978e-01	-4.604766972e-01	1.991248946e+01	4.082199452e-02
1	1.613663124e+00	1.334815364e+00	-3.355219057e-01	1.595307227e-01	-5.785045888e-01	2.140542413e+01	4.082199452e-02
2	1.830722820e+00	1.491969377e+00	-3.431465132e-01	1.204362611e-01	-4.767695635e-01	2.185584906e+01	4.082199452e-02
3	1.541359494e+00	1.522520560e+00	-9.309306228e-01	1.311761822e-01	-2.237124922e-01	2.125247666e+01	4.082199452e-02
4	1.540306529e+00	1.338711831e+00	-2.692840335e-01	1.364678352e-01	-4.227858415e-01	2.527149090e+01	4.082199452e-02
5	1.418249021e+00	1.243726135e+00	-2.467411881e-01	1.488881013e-01	-5.321973110e-01	2.297717754e+01	4.082199452e-02
6	1.899454191e+00	1.426466027e+00	-9.150694636e-01	1.151634744e-01	-2.079773432e-01	2.261931167e+01	4.082199452e-02
7	1.482167883e+00	1.279475483e+00	-3.741805772e-01	1.192665475e-01	-3.039207424e-01	2.406063096e+01	4.082199452e-02
8	1.815283872e+00	1.440468218e+00	-1.027480879e+00	1.084127969e-01	-2.498008086e-01	2.232096682e+01	4.082199452e-02
9	2.175891031e+00	1.434568419e+00	-8.470780527e-01	6.280281903e-02	-2.579063322e-01	1.926605834e+01	4.082199452e-02
10	1.476888712e+00	1.481944860e+00	-1.169318086e+00	1.118690102e-01	-2.236102012e-01	2.195050166e+01	4.082199452e-02
11	1.358021326e+00	1.292753536e+00	-3.506034842e-01	1.357309443e-01	-4.811792721e-01	2.405453075e+01	4.082199452e-02
12	2.214307895e+00	1.537212015e+00	-5.032464541e-01	6.013946270e-02	-3.860274883e-01	1.686736869e+01	4.082199452e-02
13	1.492274917e+00	1.273124841e+00	-2.069502433e-01	1.463054942e-01	-5.925365571e-01	2.460805774e+01	4.082199452e-02
14	1.793212292e+00	1.463196280e+00	-7.882374761e-01	1.006950310e-01	-1.878797557e-01	2.488924360e+01	4.082199452e-02
15	1.798651664e+00	1.469330201e+00	-8.966604840e-01	8.921082353e-02	-2.137372679e-01	2.420645556e+01	4.082199452e-02
16	1.581423046e+00	1.421715696e+00	-7.075594514e-01	1.011371792e-01	-2.069339245e-01	2.543444230e+01	4.082199452e-02
17	1.616621240e+00	1.484694996e+00	-8.426452578e-01	1.059851667e-01	-2.642300181e-01	2.393887278e+01	4.082199452e-02
18	1.378234496e+00	1.427173285e+00	-4.559357988e-01	1.387183645e-01	-3.811562754e-01	2.258222266e+01	4.082199452e-02
19	1.934561327e+00	1.502356265e+00	-7.640930930e-01	1.007177174e-01	-2.149668002e-01	2.313202697e+01	4.082199452e-02
20	1.798320939e+00	1.460019697e+00	-8.139854822e-01	1.108126560e-01	-2.253870841e-01	2.428798881e+01	4.082199452e-02
21	1.500066069e+00	1.349622237e+00	-7.240486269e-01	1.040903004e-01	-2.531521287e-01	2.382154906e+01	4.082199452e-02
22	1.492294569e+00	1.396628092e+00	-4.452451591e-01	8.434010183e-02	-3.259880173e-01	2.049275208e+01	4.082199452e-02
23	1.407595986e+00	1.395177494e+00	-4.747066485e-01	1.151282007e-01	-3.186269466e-01	2.409971912e+01	4.082199452e-02
24	1.504104193e+00	1.342325525e+00	-2.787416102e-01	1.275441881e-01	-3.829406244e-01	2.592312643e+01	4.082199452e-02
25	1.537096280e+00	1.437391213e+00	-3.764471010e-01	1.425316039e-01	-4.205574879e-01	2.226952842e+01	4.082199452e-02
26	1.297033969e+00	1.557098421e+00	-1.177535594e+00	1.347442579e-01	-3.862538913e-01	2.450681286e+01	4.082199452e-02
27	1.778122201e+00	1.436806130e+00	-5.814992656e-01	1.241110337e-01	-2.981549314e-01	2.314349130e+01	4.082199452e-02
28	1.127393954e+00	1.423227296e+00	-9.356920674e-01	1.140491859e-01	-2.263706440e-01	2.144798031e+01	4.082199452e-02
29	1.681373119e+00	1.476498128e+00	-1.128738627e+00	1.724424932e-01	-5.190310831e-01	1.641589687e+01	4.082199452e-02
30	1.798934701e+00	1.365436201e+00	-3.928743675e-01	1.337267894e-01	-3.454568305e-01	2.248913934e+01	4.082199452e-02
31	1.965007988e+00	1.431315014e+00	-2.813195336e-01	1.009745919e-01	-5.059811134e-01	2.110429889e+01	4.082199452e-02
32	1.389452172e+00	1.553804712e+00	-1.017487220e+00	1.312333485e-01	-3.485633004e-01	2.375157969e+01	4.082199452e-02
33	1.600452169e+00	1.351699793e+00	-4.995132604e-01	1.250223871e-01	-2.999271487e-01	2.443298115e+01	4.082199452e-02
34	1.789090420e+00	1.522074641e+00	-8.701729766e-01	6.385808351e-02	-2.436144427e-01	1.976393212e+01	4.082199452e-02
35	1.497447473e+00	1.353734850e+00	-2.851163395e-01	1.281316241e-01	-4.139267254e-01	2.625442237e+01	4.082199452e-02
36	1.739923283e+00	1.319943657e+00	-2.020033331e-01	1.373087962e-01	-5.190587351e-01	2.403399970e+01	4.082199452e-02
37	2.006708979e+00	1.436020855e+00	-8.432372346e-01	8.395758421e-02	-2.136303368e-01	2.321919715e+01	4.082199452e-02
38	1.456976062e+00	1.255030000e+00	-1.522174266e-01	1.343174845e-01	-6.273801202e-01	2.421645419e+01	4.082199452e-02
39	1.678972619e+00	1.449846110e+00	-1.060810768e+00	9.330758936e-02	-1.892645033e-01	2.337060204e+01	4.082199452e-02
40	1.252559626e+00	1.429033634e+00	-8.674530133e-01	1.105581763e-01	-2.180906032e-01	2.302362917e+01	4.082199452e-02
41	2.038228266e+00	1.483946882e+00	-4.496046539e-01	9.422447547e-02	-4.241728870e-01	2.026624163e+01	4.082199452e-02
42	1.389006912e+00	1.328173657e+00	-4.537714056e-01	1.291449603e-01	-3.805503183e-01	2.421045831e+01	4.082199452e-02
43	1.508689588e+00	1.394908685e+00	-8.868250524e-01	1.251884617e-01	-3.165849910e-01	2.246223096e+01	4.082199452e-02
44	1.782691579e+00	1.500976332e+00	-9.461387361e-01	7.338848744e-02	-1.140125211e-01	2.146713269e+01	4.082199452e-02
45	1.203858640e+00	1.433733401e+00	-1.009091838e+00	1.112214926e-01	-2.497383431e-01	2.280415471e+01	4.082199452e-02
46	1.390428450e+00	1.324982355e+00	-5.779429899e-01	1.126148719e-01	-2.805157119e-01	2.363788927e+01	4.082199452e-02
47	1.335886803e+00	1.322566896e+00	-2.971506634e-01	1.198773012e-01	-3.604112098e-01	2.536737385e+01	4.082199452e-02
48	1.522431921e+00	1.457944039e+00	-4.285007412e-01	1.361818208e-01	-3.123501289e-01	2.093552604e+01	4.082199452e-02
49	1.491737566e+00	1.389486396e+00	-8.100946028e-01	1.042139014e-01	-2.592132573e-01	2.367235571e+01	4.082199452e-02
0	1.409842153e+00	1.465856154e+00	-3.862487099e-01	1.514437978e-01	-4.604766972e-01	1.991248946e+01	4.082199452e-02
1	1.579606552e+00	1.341007423e+00	-3.775557000e-01	1.563453568e-01	-5.538423734e-01	2.172177636e+01	4.082199452e-02
2	1.830722820e+00	1.491969377e+00	-3.431465132e-01	1.204362611e-01	-4.767695635e-01	2.185584906e+01	4.082199452e-02
3	1.582730050e+00	1.500672482e+00	-9.699764171e-01	1.197917686e-01	-2.133564129e-01	2.312972067e+01	4.082199452e-02
4	1.540306529e+00	1.338711831e+00	-2.692840335e-01	1.364678352e-01	-4.227858415e-01	2.527149090e+01	4.082199452e-02
5	1.418249021e+00	1.243726135e+00	-2.467411881e-01	1.488881013e-01	-5.321973110e-01	2.297717754e+01	4.082199452e-02
6	1.896600801e+00	1.393885592e+00	-9.731125284e-01	1.231674296e-01	-2.047931516e-01	2.077732585e+01	4.082199452e-02
7	1.487534446e+00	1.282476962e+00	-3.848802589e-01	1.167795519e-01	-2.847548735e-01	2.366749519e+01	4.082199452e-02
8	1.853024304e+00	1.460244875e+00	-1.157005399e+00	9.884427459e-02	-1.882723059e-01	1.993001516e+01	4.082199452e-02
9	2.175891031e+00	1.434568419e+00	-8.470780527e-01	6.280281903e-02	-2.579063322e-01	1.926605834e+01	4.082199452e-02
10	1.546287275e+00	1.490865212e+00	-1.102821842e+00	1.011967773e-01	-2.280568957e-01	2.297913405e+01	4.082199452e-02
11	1.358021326e+00	1.292753536e+00	-3.506034842e-01	1.357309443e-01	-4.811792721e-01	2.405453075e+01	4.082199452e-02
12	2.038787869e+00	1.464626456e+00	-4.566076440e-01	9.123451092e-02	-3.688839581e-01	2.066938151e+01	4.082199452e-02
13	1.492274917e+00	1.273124841e+00	-2.069502433e-01	1.463054942e-01	-5.925365571e-01	2.460805774e+01	4.082199452e-02
14	1.792435760e+00	1.476462328e+00	-8.418882707e-01	9.621261964e-02	-1.664965384e-01	2.460603845e+01	4.082199452e-02
15	1.798651664e+00	1.469330201e+00	-8.966604840e-01	8.921082353e-02	-2.137372679e-01	2.420645556e+01	4.082199452e-02
16	1.581423046e+00	1.421715696e+00	-7.075594514e-01	1.011371792e-01	-2.069339245e-01	2.543444230e+01	4.082199452e-02
17	1.615684167e+00	1.484137598e+00	-8.371518672e-01	1.064158073e-01	-2.660720842e-01	2.391011236e+01	4.082199452e-02
18	1.378234496e+00	1.427173285e+00	-4.559357988e-01	1.387183645e-01	-3.811562754e-01	2.258222266e+01	4.082199452e-02
19	1.905481778e+00	1.495289931e+00	-7.924575226e-01	9.825567545e-02	-2.147037266e-01	2.367218977e+01	4.082199452e-02
20	1.798320939e+00	1.460019697e+00	-8.139854822e-01	1.108126560e-01	-2.253870841e-01	2.428798881e+01	4.082199452e-02
21	1.500066069e+00	1.349622237e+00	-7.240486269e-01	1.040903004e-01	-2.531521287e-01	2.382154906e+01	4.082199452e-02
22	1.492153722e+00	1.397480008e+00	-4.401922322e-01	8.398215682e-02	-3.273080669e-01	2.041036762e+01	4.082199452e-02
23	1.143198767e+00	1.348540519e+00	-2.597347257e-01	1.250242810e-01	-4.082735541e-01	2.239089401e+01	4.082199452e-02
24	1.504104193e+00	1.342325525e+00	-2.787416102e-01	1.275441881e-01	-3.829406244e-01	2.592312643e+01	4.082199452e-02
25	1.538922974e+00	1.439173099e+00	-3.736089581e-01	1.433129762e-01	-4.287004217e-01	2.214919385e+01	4.082199452e-02
26	1.297033969e+00	1.557098421e+00	-1.177535594e+00	1.347442579e-01	-3.862538913e-01	2.450681286e+01	4.082199452e-02
27	1.763072194e+00	1.488415396e+00	-7.178983423e-01	1.171576558e-01	-2.639498216e-01	2.330623469e+01	4.082199452e-02
28	1.127393954e+00	1.423227296e+00	-9.356920674e-01	1.140491859e-01	-2.263706440e-01	2.144798031e+01	4.082199452e-02
29	1.681373119e+00	1.476498128e+00	-1.128738627e+00	1.724424932e-01	-5.190310831e-01	1.641589687e+01	4.082199452e-02
30	1.798934701e+00	1.365436201e+00	-3.928743675e-01	1.337267894e-01	-3.454568305e-01	2.248913934e+01	4.082199452e-02
31	1.878787231e+00	1.407633800e+00	-2.946209080e-01	1.153443877e-01	-5.237785245e-01	2.247096881e+01	4.082199452e-02
32	1.389452172e+00	1.553804712e+00	-1.017487220e+00	1.312333485e-01	-3.485633004e-01	2.375157969e+01	4.082199452e-02
33	1.600452169e+00	1.351699793e+00	-4.995132604e-01	1.250223871e-01	-2.999271487e-01	2.443298115e+01	4.082199452e-02
34	1.789090420e+00	1.522074641e+00	-8.701729766e-01	6.385808351e-02	-2.436144427e-01	1.976393212e+01	4.082199452e-02
35	1.529161055e+00	1.334198421e+00	-2.396741661e-01	1.253152911e-01	-4.226444704e-01	2.625319661e+01	4.082199452e-02
36	1.739923283e+00	1.319943657e+00	-2.020033331e-01	1.373087962e-01	-5.190587351e-01	2.403399970e+01	4.082199452e-02
37	1.900389691e+00	1.436933611e+00	-8.408235444e-01	9.725189972e-02	-1.858059176e-01	2.471682276e+01	4.082199452e-02
38	1.241554677e+00	1.205608097e+00	-1.143130113e-01	1.320400544e-01	-7.098504225e-01	1.879211856e+01	4.082199452e-02
39	1.645629789e+00	1.440231023e+00	-9.400680690e-01	9.598377417e-02	-1.953039814e-01	2.537121810e+01	4.082199452e-02
40	1.252559626e+00	1.429033634e+00	-8.674530133e-01	1.105581763e-01	-2.180906032e-01	2.302362917e+01	4.082199452e-02
41	2.038228266e+00	1.483946882e+00	-4.496046539e-01	9.422447547e-02	-4.241728870e-01	2.026624163e+01	4.082199452e-02
42	1.389006912e+00	1.328173657e+00	-4.537714056e-01	1.291449603e-01	-3.805503183e-01	2.421045831e+01	4.082199452e-02
43	1.509928890e+00	1.396762075e+00	-8.645587298e-01	1.259450931e-01	-3.211210121e-01	2.240900225e+01	4.082199452e-02
44	1.782691579e+00	1.500976332e+00	-9.461387361e-01	7.338848744e-02	-1.140125211e-01	2.146713269e+01	4.082199452e-02
45	1.203858640e+00	1.433733401e+00	-1.009091838e+00	1.112214926e-01	-2.497383431e-01	2.280415471e+01	4.082199452e-02
46	1.390428450e+00	1.324982355e+00	-5.779429899e-01	1.126148719e-01	-2.805157119e-01	2.363788927e+01	4.082199452e-02
47	1.335886803e+00	1.322566896e+00	-2.971506634e-01	1.198773012e-01	-3.604112098e-01	2.536737385e+01	4.082199452e-02
48	1.512348720e+00	1.413250699e+00	-4.148975070e-01	1.319457801e-01	-3.102391832e-01	2.286068704e+01	4.082199452e-02
49	1.500322207e+00	1.394952282e+00	-8.297664584e-01	1.035020274e-01	-2.574081490e-01	2.369930725e+01	4.082199452e-02
0	1.409842153e+00	1.465856154e+00	-3.862487099e-01	1.514437978e-01	-4.604766972e-01	1.991248946e+01	4.082199452e-02
1	1.579606552e+00	1.341007423e+00	-3.775557000e-01	1.563453568e-01	-5.538423734e-01	2.172177636e+01	4.082199452e-02
2	1.858900160e+00	1.604129785e+00	-2.990671927e-01	1.086553898e-01	-5.931666236e-01	1.918378551e+01	4.082199452e-02
3	1.507197448e+00	1.446173206e+00	-7.640956397e-01	1.198179411e-01	-2.583543276e-01	2.441375139e+01	4.082199452e-02
4	1.540306529e+00	1.338711831e+00	-2.692840335e-01	1.364678352e-01	-4.227858415e-01	2.527149090e+01	4.082199452e-02
5	1.421057772e+00	1.247361512e+00	-2.631269865e-01	1.473502084e-01	-5.226177869e-01	2.343584428e+01	4.082199452e-02
6	1.896600801e+00	1.393885592e+00	-9.731125284e-01	1.231674296e-01	-2.047931516e-01	2.077732585e+01	4.082199452e-02
7	1.487534446e+00	1.282476962e+00	-3.848802589e-01	1.167795519e-01	-2.847548735e-01	2.366749519e+01	4.082199452e-02
8	1.853024304e+00	1.460244875e+00	-1.157005399e+00	9.884427459e-02	-1.882723059e-01	1.993001516e+01	4.082199452e-02
9	2.175891031e+00	1.434568419e+00	-8.470780527e-01	6.280281903e-02	-2.579063322e-01	1.926605834e+01	4.082199452e-02
10	1.570808995e+00	1.469220010e+00	-9.887437896e-01	1.057699391e-01	-2.649088507e-01	2.367543078e+01	4.082199452e-02
11	1.358021326e+00	1.292753536e+00	-3.506034842e-01	1.357309443e-01	-4.811792721e-01	2.405453075e+01	4.082199452e-02
12	2.210223177e+00	1.499274325e+00	-4.954986885e-01	8.424862654e-02	-3.709504341e-01	1.940619205e+01	4.082199452e-02
13	1.492274917e+00	1.273124841e+00	-2.069502433e-01	1.463054942e-01	-5.925365571e-01	2.460805774e+01	4.082199452e-02
14	1.689811255e+00	1.447826450e+00	-8.376296699e-01	9.877351372e-02	-1.984353477e-01	2.577405640e+01	4.082199452e-02
15	1.798651664e+00	1.469330201e+00	-8.966604840e-01	8.921082353e-02	-2.137372679e-01	2.420645556e+01	4.082199452e-02
16	1.583146903e+00	1.424272211e+00	-7.134840539e-01	1.008499749e-01	-2.055050807e-01	2.545034647e+01	4.082199452e-02
17	1.615684167e+00	1.484137598e+00	-8.371518672e-01	1.064158073e-01	-2.660720842e-01	2.391011236e+01	4.082199452e-02
18	1.378234496e+00	1.427173285e+00	-4.559357988e-01	1.387183645e-01	-3.811562754e-01	2.258222266e+01	4.082199452e-02
19	1.905481778e+00	1.495289931e+00	-7.924575226e-01	9.825567545e-02	-2.147037266e-01	2.367218977e+01	4.082199452e-02
20	1.839330552e+00	1.464627952e+00	-8.050495149e-01	1.153626698e-01	-2.355730898e-01	2.351505994e+01	4.082199452e-02
21	1.679143220e+00	1.317005456e+00	-6.287692852e-01	9.926957660e-02	-2.662782079e-01	2.340108852e+01	4.082199452e-02
22	1.492153722e+00	1.397480008e+00	-4.401922322e-01	8.398215682e-02	-3.273080669e-01	2.041036762e+01	4.082199452e-02
23	1.276719755e+00	1.348945241e+00	-4.334565839e-01	1.171918857e-01	-3.502352696e-01	2.350571454e+01	4.082199452e-02
24	1.504104193e+00	1.342325525e+00	-2.787416102e-01	1.275441881e-01	-3.829406244e-01	2.592312643e+01	4.082199452e-02
25	1.538922974e+00	1.439173099e+00	-3.736089581e-01	1.433129762e-01	-4.287004217e-01	2.214919385e+01	4.082199452e-02
26	1.318259984e+00	1.535407799e+00	-1.130125745e+00	1.315395363e-01	-3.723387518e-01	2.483220310e+01	4.082199452e-02
27	1.879612614e+00	1.507654976e+00	-6.968573740e-01	1.159460053e-01	-2.664983389e-01	2.239734805e+01	4.082199452e-02
28	1.073525529e+00	1.427311542e+00	-9.509927203e-01	1.155726930e-01	-2.218873647e-01	2.045428452e+01	4.082199452e-02
29	1.681373119e+00	1.476498128e+00	-1.128738627e+00	1.724424932e-01	-5.190310831e-01	1.641589687e+01	4.082199452e-02
30	1.798934701e+00	1.365436201e+00	-3.928743675e-01	1.337267894e-01	-3.454568305e-01	2.248913934e+01	4.082199452e-02
31	1.878787231e+00	1.407633800e+00	-2.946209080e-01	1.153443877e-01	-5.237785245e-01	2.247096881e+01	4.082199452e-02
32	1.389452172e+00	1.553804712e+00	-1.017487220e+00	1.312333485e-01	-3.485633004e-01	2.375157969e+01	4.082199452e-02
33	1.600452169e+00	1.351699793e+00	-4.995132604e-01	1.250223871e-01	-2.999271487e-01	2.443298115e+01	4.082199452e-02
34	1.817639466e+00	1.528320473e+00	-8.756094656e-01	5.685151705e-02	-2.399170889e-01	1.879922943e+01	4.082199452e-02
35	1.529161055e+00	1.334198421e+00	-2.396741661e-01	1.253152911e-01	-4.226444704e-01	2.625319661e+01	4.082199452e-02
36	1.739923283e+00	1.319943657e+00	-2.020033331e-01	1.373087962e-01	-5.190587351e-01	2.403399970e+01	4.082199452e-02
37	1.945310646e+00	1.426773313e+00	-8.526351066e-01	9.128374471e-02	-1.683860531e-01	2.443842615e+01	4.082199452e-02
38	1.241554677e+00	1.205608097e+00	-1.143130113e-01	1.320400544e-01	-7.098504225e-01	1.879211856e+01	4.082199452e-02
39	1.645629789e+00	1.440231023e+00	-9.400680690e-01	9.598377417e-02	-1.953039814e-01	2.537121810e+01	4.082199452e-02
40	1.252559626e+00	1.429033634e+00	-8.674530133e-01	1.105581763e-01	-2.180906032e-01	2.302362917e+01	4.082199452e-02
41	2.038228266e+00	1.483946882e+00	-4.496046539e-01	9.422447547e-02	-4.241728870e-01	2.026624163e+01	4.082199452e-02
42	1.389006912e+00	1.328173657e+00	-4.537714056e-01	1.291449603e-01	-3.805503183e-01	2.421045831e+01	4.082199452e-02
43	1.504074553e+00	1.397469242e+00	-8.673232767e-01	1.256634685e-01	-3.197556451e-01	2.246935984e+01	4.082199452e-02
44	1.782691579e+00	1.500976332e+00	-9.461387361e-01	7.338848744e-02	-1.140125211e-01	2.146713269e+01	4.082199452e-02
45	1.203858640e+00	1.433733401e+00	-1.009091838e+00	1.112214926e-01	-2.497383431e-01	2.280415471e+01	4.082199452e-02
46	1.538014313e+00	1.373842295e+00	-6.633491587e-01	1.119627844e-01	-2.605687741e-01	2.464456393e+01	4.082199452e-02
47	1.335886803e+00	1.322566896e+00	-2.971506634e-01	1.198773012e-01	-3.604112098e-01	2.536737385e+01	4.082199452e-02
48	1.512348720e+00	1.413250699e+00	-4.148975070e-01	1.319457801e-01	-3.102391832e-01	2.286068704e+01	4.082199452e-02
49	1.500322207e+00	1.394952282e+00	-8.297664584e-01	1.035020274e-01	-2.574081490e-01	2.369930725e+01	4.082199452e-02
0	1.409842153e+00	1.465856154e+00	-3.862487099e-01	1.514437978e-01	-4.604766972e-01	1.991248946e+01	4.082199452e-02
1	1.574791274e+00	1.333800602e+00	-3.605401181e-01	1.597036413e-01	-5.680669135e-01	2.131908340e+01	4.082199452e-02
2	1.858900160e+00	1.604129785e+00	-2.990671927e-01	1.086553898e-01	-5.931666236e-01	1.918378551e+01	4.082199452e-02
3	1.506229074e+00	1.446119399e+00	-7.639762337e-01	1.198309310e-01	-2.584207491e-01	2.441154696e+01	4.082199452e-02
4	1.540306529e+00	1.338711831e+00	-2.692840335e-01	1.364678352e-01	-4.227858415e-01	2.527149090e+01	4.082199452e-02
5	1.421057772e+00	1.247361512e+00	-2.631269865e-01	1.473502084e-01	-5.226177869e-01	2.343584428e+01	4.082199452e-02
6	1.896600801e+00	1.393885592e+00	-9.731125284e-01	1.231674296e-01	-2.047931516e-01	2.077732585e+01	4.082199452e-02
7	1.487534446e+00	1.282476962e+00	-3.848802589e-01	1.167795519e-01	-2.847548735e-01	2.366749519e+01	4.082199452e-02
8	1.853024304e+00	1.460244875e+00	-1.157005399e+00	9.884427459e-02	-1.882723059e-01	1.993001516e+01	4.082199452e-02
9	2.175891031e+00	1.434568419e+00	-8.470780527e-01	6.280281903e-02	-2.579063322e-01	1.926605834e+01	4.082199452e-02
10	1.570808995e+00	1.469220010e+00	-9.887437896e-01	1.057699391e-01	-2.649088507e-01	2.367543078e+01	4.082199452e-02
11	1.358021326e+00	1.292753536e+00	-3.506034842e-01	1.357309443e-01	-4.811792721e-01	2.405453075e+01	4.082199452e-02
12	2.058309577e+00	1.483387705e+00	-6.151177566e-01	8.740617064e-02	-3.236897232e-01	2.084610136e+01	4.082199452e-02
13	1.492274917e+00	1.273124841e+00	-2.069502433e-01	1.463054942e-01	-5.925365571e-01	2.460805774e+01	4.082199452e-02
14	1.689811255e+00	1.447826450e+00	-8.376296699e-01	9.877351372e-02	-1.984353477e-01	2.577405640e+01	4.082199452e-02
15	1.798651664e+00	1.469330201e+00	-8.966604840e-01	8.921082353e-02	-2.137372679e-01	2.420645556e+01	4.082199452e-02
16	1.582843578e+00	1.424344992e+00	-7.129113145e-01	1.009385261e-01	-2.059513414e-01	2.544384147e+01	4.082199452e-02
17	1.615684167e+00	1.484137598e+00	-8.371518672e-01	1.064158073e-01	-2.660720842e-01	2.391011236e+01	4.082199452e-02
18	1.451240061e+00	1.382199872e+00	-3.513266249e-01	1.322350858e-01	-4.012247718e-01	2.502161775e+01	4.082199452e-02
19	1.997777824e+00	1.514550323e+00	-8.810974778e-01	9.034623259e-02	-1.922748193e-01	2.274592122e+01	4.082199452e-02
20	1.839330552e+00	1.464627952e+00	-8.050495149e-01	1.153626698e-01	-2.355730898e-01	2.351505994e+01	4.082199452e-02
21	1.733314918e+00	1.272724427e+00	-5.560797408e-01	9.329240960e-02	-2.508910458e-01	2.248880273e+01	4.082199452e-02
22	1.492153722e+00	1.397480008e+00	-4.401922322e-01	8.398215682e-02	-3.273080669e-01	2.041036762e+01	4.082199452e-02
23	1.276719755e+00	1.348945241e+00	-4.334565839e-01	1.171918857e-01	-3.502352696e-01	2.350571454e+01	4.082199452e-02
24	1.504104193e+00	1.342325525e+00	-2.787416102e-01	1.275441881e-01	-3.829406244e-01	2.592312643e+01	4.082199452e-02
25	1.538922974e+00	1.439173099e+00	-3.736089581e-01	1.433129762e-01	-4.287004217e-01	2.214919385e+01	4.082199452e-02
26	1.318259984e+00	1.535407799e+00	-1.130125745e+00	1.315395363e-01	-3.723387518e-01	2.483220310e+01	4.082199452e-02
27	1.935000535e+00	1.523404679e+00	-7.335481012e-01	1.205152929e-01	-2.578054828e-01	2.139358180e+01	4.082199452e-02
28	1.248639071e+00	1.445501502e+00	-9.497941317e-01	1.051561965e-01	-1.952499559e-01	2.250607748e+01	4.082199452e-02
29	1.681373119e+00	1.476498128e+00	-1.128738627e+00	1.724424932e-01	-5.190310831e-01	1.641589687e+01	4.082199452e-02
30	1.741426404e+00	1.402687471e+00	-5.322990228e-01	1.251559654e-01	-3.205440432e-01	2.354586936e+01	4.082199452e-02
31	1.921262576e+00	1.405081315e+00	-2.504587400e-01	1.160311261e-01	-5.459231014e-01	2.272925977e+01	4.082199452e-02
32	1.389452172e+00	1.553804712e+00	-1.017487220e+00	1.312333485e-01	-3.485633004e-01	2.375157969e+01	4.082199452e-02
33	1.600452169e+00	1.351699793e+00	-4.995132604e-01	1.250223871e-01	-2.999271487e-01	2.443298115e+01	4.082199452e-02
